date,dish_name,wastage_qty
2025-07-31 17:05:00,Mixed Chili Shreds (5kg/Bag),5.91
2025-07-31 17:05:00,Grilled Fish Base - Spicy Mala (Kaojiang),0.46
2025-07-31 17:05:00,Frozen Lamb Skewers (Steel Skewer),0.2
2025-07-31 17:05:00,Red Finger Chili (Cleaned),0.24
2025-07-31 17:05:00,Green Bird's Eye Chili (Stemless),4.1
2025-07-31 17:05:00,Sea Bass,3.0
2025-07-31 17:05:00,Channel Catfish,8.0
2025-07-31 17:05:00,Channel Catfish,26.0
2025-07-31 23:34:00,Cumin Powder,0.68
2025-07-31 23:34:00,"Snowflake Salt (Chuanjing, Iodized) Spec: 500g x 50 Bags/Case",1.55
2025-07-31 23:34:00,"Pickled Mustard Stems (Diced, No Leaf)",5.44
2025-07-31 23:34:00,Grilled Fish Red Oil (Kaojiang),0.44
2025-07-31 23:34:00,Aromatic Pepper Oil (Caihesheng) Spec: 720ml x 12 Btls/Case,6.81
2025-07-31 23:34:00,Garlic Sprouts (Cleaned),0.3
2025-07-31 23:34:00,White Vinegar (Gengyuquan) Spec: 420ml x 20 Btls/Case,3.74
2025-07-31 23:34:00,Chicken Cartilage Skewers (UOM: Skewer),2.0
2025-07-31 23:34:00,Red Finger Chili (Cleaned),0.14
2025-07-31 23:34:00,Chicken Cartilage Skewers (UOM: Skewer),10.0
2025-07-31 23:34:00,Green Sichuan Pepper Oil (5L x 2 Btls),1.87
2025-08-02 20:33:00,Fresh Sichuan Peppercorns (Green) Spec: 400g x 40 Bags/Case,4.23
2025-08-02 20:33:00,Mixed Chili Shreds (5kg/Bag),18.3
2025-08-02 20:33:00,Small Channel Catfish,20.0
2025-08-02 20:33:00,Garlic Sprouts (Cleaned),0.33
2025-08-02 20:33:00,Frozen Lamb Skewers (Steel Skewer),0.53
2025-08-02 20:33:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,2.82
2025-08-02 20:33:00,Red Finger Chili (Cleaned),0.2
2025-08-02 20:33:00,Erjingtiao Chili (Cleaned/Stemless),1.32
2025-08-02 20:33:00,Catfish(Dual UOM),18.0
2025-08-02 20:33:00,Grilled Fish Base - Garlic Flavor (Kaojiang),0.66
2025-08-02 20:33:00,Channel Catfish,20.0
2025-08-02 20:33:00,Grilled Fish Base - Spicy Mala (Kaojiang),1.64
2025-08-02 20:33:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,0.95
2025-08-02 20:33:00,Pearl Garlic(Dia. 2.5cm),3.95
2025-08-02 20:33:00,Longsnout Catfish (Dual UOM),1.0
2025-08-02 20:33:00,Grilled Fish Red Oil (Kaojiang),0.37
2025-08-02 20:33:00,Black Beans (New Crop),2.07
2025-08-02 20:33:00,Channel Catfish,2.0
2025-08-05 20:20:00,Small Channel Catfish,13.0
2025-08-05 20:20:00,Catfish(Dual UOM),61.0
2025-08-05 20:20:00,Longsnout Catfish (Dual UOM),10.0
2025-08-05 20:20:00,Red Bird's Eye Chili (Stemless),0.9
2025-08-05 20:20:00,Red Finger Chili (Cleaned),0.23
2025-08-05 20:20:00,Grilled Fish Base - Green Pepper (Kaojiang),2.0
2025-08-05 20:20:00,Garlic Sprouts (Cleaned),1.03
2025-08-05 20:20:00,Grilled Fish Base - Sauerkraut (Kaojiang),0.99
2025-08-05 20:20:00,Grilled Fish Base - Garlic Flavor (Kaojiang),0.66
2025-08-05 20:20:00,Green Bird's Eye Chili (Stemless),5.1
2025-08-05 20:20:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,0.84
2025-08-05 20:20:00,Longsnout Catfish (Dual UOM),4.0
2025-08-05 20:20:00,Channel Catfish,5.0
2025-08-05 20:20:00,Grilled Fish Base - Spicy Mala (Kaojiang),1.01
2025-08-05 20:20:00,Grilled Fish Red Oil (Kaojiang),0.73
2025-08-05 20:20:00,Black Beans (New Crop),3.83
2025-08-05 20:20:00,Channel Catfish,13.0
2025-08-05 20:20:00,Catfish(Dual UOM),36.0
2025-08-05 20:20:00,Frozen Lamb Skewers (Steel Skewer),1.88
2025-08-06 00:38:00,Grilled Fish Red Oil (Kaojiang),0.79
2025-08-06 00:38:00,Grilled Fish Base - Garlic Flavor (Kaojiang),0.31
2025-08-06 00:38:00,Sea Bass,27.0
2025-08-06 00:38:00,Grilled Fish Base - Green Pepper (Kaojiang),0.33
2025-08-06 00:38:00,Sea Bass,1.0
2025-08-06 00:38:00,Longsnout Catfish (Dual UOM),2.0
2025-08-06 00:38:00,Pearl Garlic(Dia. 2.5cm),0.9
2025-08-06 00:38:00,Fresh Sichuan Peppercorns (Green) Spec: 400g x 40 Bags/Case,1.24
2025-08-06 00:38:00,Catfish(Dual UOM),2.0
2025-08-06 00:38:00,Chicken Cartilage Skewers (UOM: Skewer),7.0
2025-08-06 00:38:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,0.23
2025-08-06 00:38:00,Green Bird's Eye Chili (Stemless),1.51
2025-08-06 00:38:00,Garlic Sprouts (Cleaned),0.4
2025-08-06 00:38:00,Erjingtiao Chili (Cleaned/Stemless),0.13
2025-08-06 00:38:00,Cumin Powder,0.85
2025-08-07 11:20:00,Red Bird's Eye Chili (Stemless),0.29
2025-08-07 11:20:00,Grilled Fish Base - Sauerkraut (Kaojiang),2.66
2025-08-07 11:20:00,Small Channel Catfish,4.0
2025-08-07 11:20:00,Garlic Sprouts (Cleaned),0.2
2025-08-07 11:20:00,Grilled Fish Base - Garlic Flavor (Kaojiang),0.65
2025-08-07 11:20:00,Green Bird's Eye Chili (Stemless),1.78
2025-08-07 11:20:00,Grilled Fish Red Oil (Kaojiang),0.77
2025-08-07 11:20:00,Frozen Lamb Skewers (Steel Skewer),0.7
2025-08-07 11:20:00,Black Beans (New Crop),3.55
2025-08-07 11:20:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,0.6
2025-08-07 11:20:00,Channel Catfish,11.0
2025-08-07 11:20:00,Red Finger Chili (Cleaned),0.45
2025-08-07 11:20:00,Pearl Garlic(Dia. 2.5cm),1.62
2025-08-07 11:20:00,Channel Catfish,4.0
2025-08-07 11:20:00,Fresh Sichuan Peppercorns (Green) Spec: 400g x 40 Bags/Case,4.11
2025-08-07 11:20:00,Erjingtiao Chili (Cleaned/Stemless),0.45
2025-08-07 11:20:00,Chicken Cartilage Skewers (UOM: Skewer),29.0
2025-08-07 11:20:00,Sea Bass,1.0
2025-08-10 12:06:00,Red Finger Chili (Cleaned),0.41
2025-08-10 12:06:00,Fresh Sichuan Peppercorns (Green) Spec: 400g x 40 Bags/Case,2.6
2025-08-10 12:06:00,Garlic Sprouts (Cleaned),1.0
2025-08-10 12:06:00,Frozen Lamb Skewers (Steel Skewer),1.53
2025-08-10 12:06:00,Cumin Powder,1.6
2025-08-10 12:06:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,1.86
2025-08-10 12:06:00,Red Bird's Eye Chili (Stemless),2.21
2025-08-10 12:06:00,Chinese Leek Sections,0.15
2025-08-10 12:06:00,Mixed Chili Shreds (5kg/Bag),0.58
2025-08-10 12:06:00,Longsnout Catfish (Dual UOM),9.0
2025-08-10 12:06:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,2.23
2025-08-10 12:06:00,Channel Catfish,118.0
2025-08-10 12:06:00,Chicken Cartilage Skewers (UOM: Skewer),64.0
2025-08-10 12:06:00,Chicken Cartilage Skewers (UOM: Skewer),14.0
2025-08-10 12:06:00,Chicken Cartilage Skewers (UOM: Skewer),1.0
2025-08-10 12:06:00,Sea Bass,35.0
2025-08-10 12:06:00,Grilled Fish Base - Garlic Flavor (Kaojiang),3.98
2025-08-11 22:49:00,Grilled Fish Base - Spicy Mala (Kaojiang),21.85
2025-08-11 22:49:00,Longsnout Catfish (Dual UOM),6.0
2025-08-11 22:49:00,Black Beans (New Crop),3.86
2025-08-11 22:49:00,Grilled Fish Base - Green Pepper (Kaojiang),50.0
2025-08-11 22:49:00,Red Finger Chili (Cleaned),0.73
2025-08-11 22:49:00,Garlic Sprouts (Cleaned),0.93
2025-08-11 22:49:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,0.66
2025-08-11 22:49:00,Green Bird's Eye Chili (Stemless),11.52
2025-08-11 22:49:00,Mixed Chili Shreds (5kg/Bag),2.84
2025-08-11 22:49:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,1.69
2025-08-11 22:49:00,Channel Catfish,128.0
2025-08-11 22:49:00,Fresh Sichuan Peppercorns (Green) Spec: 400g x 40 Bags/Case,2.35
2025-08-11 22:49:00,Sea Bass,49.0
2025-08-11 22:49:00,Grilled Fish Red Oil (Kaojiang),0.24
2025-08-13 08:45:00,Channel Catfish,13.0
2025-08-13 08:45:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,0.15
2025-08-13 08:45:00,Fresh Sichuan Peppercorns (Green) Spec: 400g x 40 Bags/Case,0.44
2025-08-13 08:45:00,Garlic Sprouts (Cleaned),0.97
2025-08-13 08:45:00,Red Bird's Eye Chili (Stemless),0.96
2025-08-13 08:45:00,Grilled Fish Red Oil (Kaojiang),2.2
2025-08-13 08:45:00,Frozen Lamb Skewers (Steel Skewer),0.38
2025-08-13 08:45:00,Grilled Fish Base - Spicy Mala (Kaojiang),1.72
2025-08-13 08:45:00,Grilled Fish Base - Garlic Flavor (Kaojiang),0.98
2025-08-13 08:45:00,Longsnout Catfish (Dual UOM),2.0
2025-08-13 08:45:00,Black Beans (New Crop),9.45
2025-08-13 08:45:00,Green Bird's Eye Chili (Stemless),0.24
2025-08-13 08:45:00,Erjingtiao Chili (Cleaned/Stemless),0.09
2025-08-13 08:45:00,Chicken Cartilage Skewers (UOM: Skewer),38.0
2025-08-14 22:09:00,Mixed Chili Shreds (5kg/Bag),0.64
2025-08-14 22:09:00,Channel Catfish,8.0
2025-08-14 22:09:00,Channel Catfish,82.0
2025-08-14 22:09:00,Red Bird's Eye Chili (Stemless),0.98
2025-08-14 22:09:00,Channel Catfish,4.0
2025-08-14 22:09:00,Channel Catfish,3.0
2025-08-14 22:09:00,Sea Bass,12.0
2025-08-14 22:09:00,Fresh Sichuan Peppercorns (Green) Spec: 400g x 40 Bags/Case,2.2
2025-08-14 22:09:00,Grilled Fish Base - Sauerkraut (Kaojiang),0.32
2025-08-14 22:09:00,Channel Catfish,2.0
2025-08-14 22:09:00,Garlic Sprouts (Cleaned),0.5
2025-08-14 22:09:00,Grilled Fish Base - Garlic Flavor (Kaojiang),0.66
2025-08-14 22:09:00,Grilled Fish Red Oil (Kaojiang),0.33
2025-08-14 22:09:00,Black Beans (New Crop),3.58
2025-08-14 22:09:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,0.24
2025-08-14 22:09:00,Channel Catfish,4.0
2025-08-14 22:09:00,Channel Catfish,7.0
2025-08-14 22:09:00,Frozen Lamb Skewers (Steel Skewer),0.63
2025-08-14 22:09:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,1.05
2025-08-14 22:09:00,Frozen Lamb Skewers (Steel Skewer),0.48
2025-08-14 22:09:00,Green Bird's Eye Chili (Stemless),2.39
2025-08-14 22:09:00,Chicken Cartilage Skewers (UOM: Skewer),58.0
2025-08-14 22:09:00,Chicken Cartilage Skewers (UOM: Skewer),10.0
2025-08-14 22:09:00,Cumin Powder,0.15
2025-08-14 22:09:00,Sea Bass,1.0
2025-08-16 08:53:00,Sea Bass,7.0
2025-08-16 08:53:00,Fresh Sichuan Peppercorns (Green) Spec: 400g x 40 Bags/Case,3.94
2025-08-16 08:53:00,Channel Catfish,84.0
2025-08-16 08:53:00,Grilled Fish Base - Garlic Flavor (Kaojiang),0.98
2025-08-16 08:53:00,Garlic Sprouts (Cleaned),0.67
2025-08-16 08:53:00,Green Bird's Eye Chili (Stemless),6.23
2025-08-16 08:53:00,Chicken Cartilage Skewers (UOM: Skewer),100.0
2025-08-16 08:53:00,Frozen Lamb Skewers (Steel Skewer),0.4
2025-08-16 08:53:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,0.74
2025-08-17 08:29:00,Channel Catfish,140.0
2025-08-17 08:29:00,Black Beans (New Crop),4.0
2025-08-17 08:29:00,Grilled Fish Base - Sauerkraut (Kaojiang),1.0
2025-08-17 08:29:00,Red Finger Chili (Cleaned),1.0
2025-08-17 08:29:00,Erjingtiao Chili (Cleaned/Stemless),2.87
2025-08-17 08:29:00,Grilled Fish Base - Garlic Flavor (Kaojiang),1.0
2025-08-17 08:29:00,Green Bird's Eye Chili (Stemless),5.28
2025-08-17 08:29:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,0.54
2025-08-17 08:29:00,Grilled Fish Base - Spicy Mala (Kaojiang),5.37
2025-08-17 08:29:00,Cumin Powder,1.23
2025-08-17 08:29:00,Longsnout Catfish (Dual UOM),16.0
2025-08-17 08:29:00,Garlic Sprouts (Cleaned),1.0
2025-08-17 08:29:00,Grilled Fish Red Oil (Kaojiang),0.12
2025-08-17 08:29:00,Chinese Leek Sections,0.38
2025-08-17 08:29:00,Pearl Garlic(Dia. 2.5cm),2.0
2025-08-17 08:29:00,Grilled Fish Base - Green Pepper (Kaojiang),1.0
2025-08-18 13:00:00,Sea Bass,6.0
2025-08-18 13:00:00,Frozen Lamb Skewers (Steel Skewer),0.28
2025-08-18 13:00:00,Channel Catfish,9.0
2025-08-18 13:00:00,Fresh Sichuan Peppercorns (Green) Spec: 400g x 40 Bags/Case,10.4
2025-08-18 13:00:00,Red Finger Chili (Cleaned),0.08
2025-08-18 13:00:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,0.36
2025-08-18 13:00:00,Grilled Fish Base - Green Pepper (Kaojiang),6.0
2025-08-18 13:00:00,Channel Catfish,1.0
2025-08-18 13:00:00,Garlic Sprouts (Cleaned),0.4
2025-08-18 13:00:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,0.53
2025-08-18 13:00:00,Grilled Fish Base - Garlic Flavor (Kaojiang),40.0
2025-08-18 13:00:00,Black Beans (New Crop),4.86
2025-08-18 13:00:00,Grilled Fish Red Oil (Kaojiang),0.17
2025-08-18 13:00:00,Small Channel Catfish,1.0
2025-08-18 13:00:00,Longsnout Catfish (Dual UOM),2.0
2025-08-18 13:00:00,Green Bird's Eye Chili (Stemless),1.68
2025-08-20 20:51:00,Grilled Fish Red Oil (Kaojiang),1.92
2025-08-20 20:51:00,Channel Catfish,38.0
2025-08-20 20:51:00,Red Finger Chili (Cleaned),0.33
2025-08-20 20:51:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,0.73
2025-08-20 20:51:00,Frozen Lamb Skewers (Steel Skewer),1.25
2025-08-20 20:51:00,Red Bird's Eye Chili (Stemless),1.98
2025-08-20 20:51:00,Garlic Sprouts (Cleaned),0.27
2025-08-20 20:51:00,Channel Catfish,1.0
2025-08-20 20:51:00,Pearl Garlic(Dia. 2.5cm),1.23
2025-08-20 20:51:00,Erjingtiao Chili (Cleaned/Stemless),1.04
2025-08-20 20:51:00,Grilled Fish Base - Garlic Flavor (Kaojiang),0.31
2025-08-20 20:51:00,Grilled Fish Base - Spicy Mala (Kaojiang),28.98
2025-08-20 20:51:00,Longsnout Catfish (Dual UOM),41.0
2025-08-20 20:51:00,Fresh Sichuan Peppercorns (Green) Spec: 400g x 40 Bags/Case,1.74
2025-08-20 20:51:00,Black Beans (New Crop),7.59
2025-08-20 20:51:00,Grilled Fish Base - Sauerkraut (Kaojiang),0.32
2025-08-20 20:51:00,Small Channel Catfish,1.0
2025-08-20 20:51:00,Sea Bass,22.0
2025-08-20 20:51:00,Mixed Chili Shreds (5kg/Bag),1.42
2025-08-20 20:51:00,Green Bird's Eye Chili (Stemless),4.34
2025-08-21 01:05:00,Black Beans (New Crop),13.71
2025-08-21 01:05:00,Garlic Sprouts (Cleaned),0.23
2025-08-21 01:05:00,Mixed Chili Shreds (5kg/Bag),0.58
2025-08-21 01:05:00,Chicken Cartilage Skewers (UOM: Skewer),166.0
2025-08-21 01:05:00,Red Bird's Eye Chili (Stemless),2.0
2025-08-21 01:05:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,0.05
2025-08-21 01:05:00,Small Channel Catfish,4.0
2025-08-21 01:05:00,Fresh Sichuan Peppercorns (Green) Spec: 400g x 40 Bags/Case,1.99
2025-08-21 01:05:00,Green Bird's Eye Chili (Stemless),0.31
2025-08-21 01:05:00,Sea Bass,2.0
2025-08-21 01:05:00,Channel Catfish,4.0
2025-08-21 01:05:00,Grilled Fish Red Oil (Kaojiang),0.25
2025-08-24 22:08:00,Grilled Fish Base - Green Pepper (Kaojiang),0.32
2025-08-24 22:08:00,Grilled Fish Red Oil (Kaojiang),1.7
2025-08-24 22:08:00,Chicken Cartilage Skewers (UOM: Skewer),3.0
2025-08-24 22:08:00,Green Bird's Eye Chili (Stemless),9.03
2025-08-24 22:08:00,Cumin Powder,0.29
2025-08-24 22:08:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,3.13
2025-08-24 22:08:00,Grilled Fish Base - Sauerkraut (Kaojiang),54.99
2025-08-24 22:08:00,Garlic Sprouts (Cleaned),0.73
2025-08-24 22:08:00,Channel Catfish,13.0
2025-08-24 22:08:00,Mixed Chili Shreds (5kg/Bag),1.28
2025-08-24 22:08:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,1.51
2025-08-24 22:08:00,Fresh Sichuan Peppercorns (Green) Spec: 400g x 40 Bags/Case,0.33
2025-08-24 22:08:00,Red Bird's Eye Chili (Stemless),0.92
2025-08-25 21:50:00,Sea Bass,5.0
2025-08-25 21:50:00,Grilled Fish Base - Garlic Flavor (Kaojiang),3.0
2025-08-25 21:50:00,Chicken Cartilage Skewers (UOM: Skewer),102.0
2025-08-25 21:50:00,Green Bird's Eye Chili (Stemless),0.64
2025-08-25 21:50:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,0.83
2025-08-25 21:50:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,0.07
2025-08-25 21:50:00,Grilled Fish Red Oil (Kaojiang),0.48
2025-08-25 21:50:00,Channel Catfish,8.0
2025-08-25 21:50:00,Grilled Fish Base - Spicy Mala (Kaojiang),9.04
2025-08-25 21:50:00,Erjingtiao Chili (Cleaned/Stemless),1.24
2025-08-25 21:50:00,Frozen Lamb Skewers (Steel Skewer),1.88
2025-08-25 21:50:00,Pearl Garlic(Dia. 2.5cm),0.33
2025-08-26 21:32:00,Garlic Sprouts (Cleaned),0.4
2025-08-26 21:32:00,Erjingtiao Chili (Cleaned/Stemless),0.21
2025-08-26 21:32:00,Black Beans (New Crop),61.75
2025-08-26 21:32:00,Grilled Fish Base - Garlic Flavor (Kaojiang),0.66
2025-08-26 21:32:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,1.14
2025-08-26 21:32:00,Fresh Sichuan Peppercorns (Green) Spec: 400g x 40 Bags/Case,0.46
2025-08-26 21:32:00,Green Bird's Eye Chili (Stemless),3.88
2025-08-26 21:32:00,Grilled Fish Base - Green Pepper (Kaojiang),3.0
2025-08-26 21:32:00,Pearl Garlic(Dia. 2.5cm),0.55
2025-08-27 21:51:00,Red Bird's Eye Chili (Stemless),1.48
2025-08-27 21:51:00,Grilled Fish Base - Spicy Mala (Kaojiang),0.41
2025-08-27 21:51:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,2.79
2025-08-27 21:51:00,Erjingtiao Chili (Cleaned/Stemless),0.31
2025-08-27 21:51:00,Small Channel Catfish,4.0
2025-08-27 21:51:00,Fresh Sichuan Peppercorns (Green) Spec: 400g x 40 Bags/Case,1.09
2025-08-27 21:51:00,Chicken Cartilage Skewers (UOM: Skewer),108.0
2025-08-27 21:51:00,Sea Bass,7.0
2025-08-27 21:51:00,Garlic Sprouts (Cleaned),0.5
2025-08-27 21:51:00,Cumin Powder,0.4
2025-08-27 21:51:00,Grilled Fish Red Oil (Kaojiang),2.74
2025-08-27 21:51:00,Black Beans (New Crop),4.52
2025-08-27 21:51:00,Channel Catfish,4.0
2025-08-27 21:51:00,Red Finger Chili (Cleaned),0.29
2025-08-27 21:51:00,Channel Catfish,26.0
2025-08-27 21:51:00,Longsnout Catfish (Dual UOM),8.0
2025-08-29 10:46:00,Grilled Fish Base - Sauerkraut (Kaojiang),0.33
2025-08-29 10:46:00,Chicken Cartilage Skewers (UOM: Skewer),46.0
2025-08-29 10:46:00,Erjingtiao Chili (Cleaned/Stemless),0.62
2025-08-29 10:46:00,Grilled Fish Base - Garlic Flavor (Kaojiang),3.3
2025-08-29 10:46:00,Longsnout Catfish (Dual UOM),3.0
2025-08-29 10:46:00,Chicken Cartilage Skewers (UOM: Skewer),156.0
2025-08-29 10:46:00,Chicken Cartilage Skewers (UOM: Skewer),130.0
2025-08-29 10:46:00,Black Beans (New Crop),6.68
2025-08-29 10:46:00,Chicken Cartilage Skewers (UOM: Skewer),74.0
2025-08-29 10:46:00,Grilled Fish Red Oil (Kaojiang),1.35
2025-08-29 10:46:00,Green Bird's Eye Chili (Stemless),2.76
2025-08-29 10:46:00,Chicken Cartilage Skewers (UOM: Skewer),6.0
2025-08-29 10:46:00,Grilled Fish Base - Green Pepper (Kaojiang),41.0
2025-08-29 10:46:00,Frozen Lamb Skewers (Steel Skewer),1.43
2025-08-29 10:46:00,Fresh Sichuan Peppercorns (Green) Spec: 400g x 40 Bags/Case,0.75
2025-08-29 10:46:00,Frozen Lamb Skewers (Steel Skewer),0.33
2025-08-29 10:46:00,Frozen Lamb Skewers (Steel Skewer),0.28
2025-08-29 10:46:00,Garlic Sprouts (Cleaned),0.3
2025-08-29 10:46:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,0.53
2025-08-30 12:17:00,Fresh Sichuan Peppercorns (Green) Spec: 400g x 40 Bags/Case,1.3
2025-08-30 12:17:00,Green Bird's Eye Chili (Stemless),2.26
2025-08-30 12:17:00,Channel Catfish,2.0
2025-08-30 12:17:00,Frozen Lamb Skewers (Steel Skewer),0.58
2025-08-30 12:17:00,Channel Catfish,24.0
2025-08-30 12:17:00,Garlic Sprouts (Cleaned),1.13
2025-08-30 12:17:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,1.6
2025-08-30 12:17:00,Grilled Fish Base - Sauerkraut (Kaojiang),10.0
2025-08-30 12:17:00,Grilled Fish Red Oil (Kaojiang),0.24
2025-08-30 12:17:00,Grilled Fish Base - Garlic Flavor (Kaojiang),1.0
2025-08-30 12:17:00,Small Channel Catfish,24.0
2025-08-30 12:17:00,Red Bird's Eye Chili (Stemless),0.98
2025-09-01 01:18:00,Aromatic Pepper Oil (Caihesheng) Spec: 720ml x 12 Btls/Case,20.03
2025-09-01 01:18:00,Chicken Cartilage Skewers (UOM: Skewer),73.0
2025-09-01 01:18:00,Green Sichuan Pepper Oil (5L x 2 Btls),2.84
2025-09-01 01:18:00,Channel Catfish,15.0
2025-09-01 01:18:00,Pure Lard (15kg/Case),0.73
2025-09-01 01:18:00,White Vinegar (Gengyuquan) Spec: 420ml x 20 Btls/Case,0.73
2025-09-01 01:18:00,Chicken Cartilage Skewers (UOM: Skewer),41.0
2025-09-01 01:18:00,"Pickled Mustard Stems (Diced, No Leaf)",10.26
2025-09-01 01:18:00,Frozen Lamb Skewers (Steel Skewer),0.73
2025-09-02 14:00:00,Grilled Fish Base - Garlic Flavor (Kaojiang),38.66
2025-09-02 14:00:00,Red Finger Chili (Cleaned),0.23
2025-09-02 14:00:00,Red Bird's Eye Chili (Stemless),0.98
2025-09-02 14:00:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,0.65
2025-09-02 14:00:00,Channel Catfish,50.0
2025-09-02 14:00:00,Longsnout Catfish (Dual UOM),18.0
2025-09-02 14:00:00,Longsnout Catfish (Dual UOM),1.0
2025-09-02 14:00:00,Black Beans (New Crop),9.9
2025-09-02 14:00:00,Sea Bass,12.0
2025-09-02 14:00:00,Green Bird's Eye Chili (Stemless),4.13
2025-09-02 14:00:00,Grilled Fish Base - Sauerkraut (Kaojiang),2.33
2025-09-02 14:00:00,Garlic Sprouts (Cleaned),0.5
2025-09-02 14:00:00,Chicken Cartilage Skewers (UOM: Skewer),21.0
2025-09-02 14:00:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,1.86
2025-09-02 14:00:00,Grilled Fish Base - Green Pepper (Kaojiang),1.66
2025-09-02 14:00:00,Pearl Garlic(Dia. 2.5cm),2.0
2025-09-02 14:00:00,Grilled Fish Red Oil (Kaojiang),4.16
2025-09-02 14:00:00,Erjingtiao Chili (Cleaned/Stemless),0.07
2025-09-03 21:52:00,Frozen Lamb Skewers (Steel Skewer),2.15
2025-09-03 21:52:00,Pearl Garlic(Dia. 2.5cm),2.83
2025-09-03 21:52:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,0.3
2025-09-03 21:52:00,Chicken Cartilage Skewers (UOM: Skewer),17.0
2025-09-03 21:52:00,Garlic Sprouts (Cleaned),0.27
2025-09-03 21:52:00,Fresh Sichuan Peppercorns (Green) Spec: 400g x 40 Bags/Case,2.81
2025-09-03 21:52:00,Channel Catfish,10.0
2025-09-03 21:52:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,0.02
2025-09-03 21:52:00,Grilled Fish Base - Sauerkraut (Kaojiang),0.32
2025-09-03 21:52:00,Grilled Fish Red Oil (Kaojiang),0.1
2025-09-03 21:52:00,Black Beans (New Crop),13.62
2025-09-04 11:48:00,Fresh Sichuan Peppercorns (Green) Spec: 400g x 40 Bags/Case,3.31
2025-09-04 11:48:00,Black Beans (New Crop),2.66
2025-09-04 11:48:00,Sea Bass,3.0
2025-09-04 11:48:00,Cumin Powder,0.86
2025-09-04 11:48:00,Green Bird's Eye Chili (Stemless),1.72
2025-09-04 11:48:00,Grilled Fish Red Oil (Kaojiang),0.34
2025-09-04 11:48:00,Channel Catfish,4.0
2025-09-04 11:48:00,Red Finger Chili (Cleaned),0.07
2025-09-04 11:48:00,Grilled Fish Base - Sauerkraut (Kaojiang),1.0
2025-09-04 11:48:00,Small Channel Catfish,4.0
2025-09-04 11:48:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,1.31
2025-09-04 11:48:00,Red Bird's Eye Chili (Stemless),1.48
2025-09-04 11:48:00,Grilled Fish Base - Garlic Flavor (Kaojiang),1.0
2025-09-04 11:48:00,Garlic Sprouts (Cleaned),0.73
2025-09-04 11:48:00,Grilled Fish Base - Spicy Mala (Kaojiang),8.09
2025-09-04 11:48:00,Grilled Fish Base - Green Pepper (Kaojiang),0.33
2025-09-04 11:48:00,Erjingtiao Chili (Cleaned/Stemless),2.12
2025-09-05 11:59:00,Garlic Sprouts (Cleaned),0.67
2025-09-05 11:59:00,Black Beans (New Crop),2.16
2025-09-05 11:59:00,Green Bird's Eye Chili (Stemless),11.0
2025-09-05 11:59:00,Frozen Lamb Skewers (Steel Skewer),0.8
2025-09-05 11:59:00,Grilled Fish Red Oil (Kaojiang),0.16
