date,dish_name,quantity
2024-07-24,Iced Lemon Tea,1044
2024-07-24,Laksa,168
2024-07-24,Cendol,1129
2024-07-24,Beef Rendang,132
2024-07-25,Tandoori Chicken,553
2024-07-25,Spaghetti Carbonara,219
2024-07-25,Roti Canai,630
2024-07-25,Nasi Lemak,1027
2024-07-25,Mushroom Soup,125
2024-07-25,Kaya Toast Set,592
2024-07-25,Teh Tarik,2105
2024-07-25,Chicken Rice,79
2024-07-25,Chicken Chop,489
2024-07-25,Char Kway Teow,124
2024-07-25,Cendol,176
2024-07-25,Beef Rendang,407
2024-07-25,Iced Lemon Tea,366
2024-07-26,Teh Tarik,1566
2024-07-26,Tandoori Chicken,416
2024-07-26,Spaghetti Carbonara,157
2024-07-26,Roti Canai,565
2024-07-26,Nasi Lemak,947
2024-07-26,Kaya Toast Set,967
2024-07-26,Chicken Chop,180
2024-07-26,Char Kway Teow,30
2024-07-26,Cendol,529
2024-07-26,Beef Rendang,431
2024-07-26,Iced Lemon Tea,1026
2024-07-27,Nasi Lemak,497
2024-07-27,Teh Tarik,2482
2024-07-27,Tandoori Chicken,90
2024-07-27,Spaghetti Carbonara,47
2024-07-27,Roti Canai,440
2024-07-27,Mushroom Soup,471
2024-07-27,Kaya Toast Set,3742
2024-07-27,Iced Lemon Tea,2291
2024-07-27,Chicken Chop,540
2024-07-27,Char Kway Teow,182
2024-07-27,Cendol,1453
2024-07-27,Beef Rendang,388
2024-07-28,Teh Tarik,1713
2024-07-28,Tandoori Chicken,269
2024-07-28,Roti Canai,1555
2024-07-28,Nasi Lemak,1298
2024-07-28,Kaya Toast Set,1308
2024-07-28,Mushroom Soup,1042
2024-07-28,Chicken Chop,56
2024-07-28,Char Kway Teow,138
2024-07-28,Cendol,1538
2024-07-28,Beef Rendang,83
2024-07-28,Iced Lemon Tea,1185
2024-07-29,Mushroom Soup,85
2024-07-29,Teh Tarik,662
2024-07-29,Tandoori Chicken,486
2024-07-29,Spaghetti Carbonara,258
2024-07-29,Roti Canai,759
2024-07-29,Nasi Lemak,231
2024-07-29,Laksa,215
2024-07-29,Beef Rendang,77
2024-07-29,Iced Lemon Tea,355
2024-07-29,Chicken Rice,211
2024-07-29,Chicken Chop,274
2024-07-29,Char Kway Teow,195
2024-07-29,Cendol,504
2024-07-29,Kaya Toast Set,436
2024-07-30,Spaghetti Carbonara,0
2024-07-30,Teh Tarik,387
2024-07-30,Tandoori Chicken,238
2024-07-30,Mushroom Soup,516
2024-07-30,Beef Rendang,82
2024-07-30,Iced Lemon Tea,674
2024-07-30,Char Kway Teow,406
2024-07-30,Kaya Toast Set,1237
2024-07-30,Chicken Chop,520
2024-07-31,Tandoori Chicken,204
2024-07-31,Spaghetti Carbonara,89
2024-07-31,Roti Canai,702
2024-07-31,Nasi Lemak,430
2024-07-31,Laksa,92
2024-07-31,Mushroom Soup,0
2024-07-31,Iced Lemon Tea,408
2024-07-31,Chicken Rice,323
2024-07-31,Char Kway Teow,375
2024-07-31,Cendol,896
2024-07-31,Beef Rendang,86
2024-07-31,Kaya Toast Set,294
2024-08-01,Roti Canai,2783
2024-08-01,Teh Tarik,3379
2024-08-01,Tandoori Chicken,113
2024-08-01,Spaghetti Carbonara,469
2024-08-01,Nasi Lemak,1142
2024-08-01,Beef Rendang,279
2024-08-01,Kaya Toast Set,1924
2024-08-01,Iced Lemon Tea,1515
2024-08-01,Chicken Chop,797
2024-08-01,Cendol,575
2024-08-01,Mushroom Soup,129
2024-08-02,Laksa,117
2024-08-02,Spaghetti Carbonara,176
2024-08-02,Nasi Lemak,415
2024-08-02,Tandoori Chicken,178
2024-08-02,Kaya Toast Set,698
2024-08-02,Chicken Chop,466
2024-08-02,Cendol,1128
2024-08-02,Beef Rendang,272
2024-08-02,Iced Lemon Tea,262
2024-08-03,Teh Tarik,666
2024-08-03,Tandoori Chicken,166
2024-08-03,Spaghetti Carbonara,489
2024-08-03,Roti Canai,1183
2024-08-03,Laksa,182
2024-08-03,Kaya Toast Set,3407
2024-08-03,Chicken Rice,273
2024-08-03,Chicken Chop,616
2024-08-03,Char Kway Teow,439
2024-08-03,Cendol,632
2024-08-03,Beef Rendang,197
2024-08-04,Tandoori Chicken,395
2024-08-04,Roti Canai,383
2024-08-04,Nasi Lemak,1619
2024-08-04,Mushroom Soup,239
2024-08-04,Laksa,241
2024-08-04,Beef Rendang,293
2024-08-04,Iced Lemon Tea,1201
2024-08-04,Chicken Chop,70
2024-08-04,Cendol,1007
2024-08-04,Kaya Toast Set,2014
2024-08-05,Nasi Lemak,333
2024-08-05,Tandoori Chicken,9
2024-08-05,Teh Tarik,2186
2024-08-05,Spaghetti Carbonara,156
2024-08-05,Roti Canai,1986
2024-08-05,Kaya Toast Set,370
2024-08-05,Cendol,707
2024-08-05,Chicken Rice,65
2024-08-05,Chicken Chop,88
2024-08-05,Char Kway Teow,123
2024-08-05,Beef Rendang,426
2024-08-05,Iced Lemon Tea,366
2024-08-06,Spaghetti Carbonara,37
2024-08-06,Roti Canai,774
2024-08-06,Nasi Lemak,104
2024-08-06,Mushroom Soup,377
2024-08-06,Laksa,40
2024-08-06,Teh Tarik,1730
2024-08-06,Iced Lemon Tea,631
2024-08-06,Chicken Rice,285
2024-08-06,Chicken Chop,136
2024-08-06,Cendol,722
2024-08-06,Beef Rendang,230
2024-08-06,Kaya Toast Set,1694
2024-08-07,Teh Tarik,1530
2024-08-07,Tandoori Chicken,107
2024-08-07,Spaghetti Carbonara,465
2024-08-07,Nasi Lemak,1663
2024-08-07,Mushroom Soup,110
2024-08-07,Iced Lemon Tea,416
2024-08-07,Chicken Chop,659
2024-08-07,Char Kway Teow,276
2024-08-07,Cendol,446
2024-08-07,Beef Rendang,420
2024-08-07,Kaya Toast Set,1467
2024-08-08,Roti Canai,1621
2024-08-08,Teh Tarik,1951
2024-08-08,Tandoori Chicken,334
2024-08-08,Spaghetti Carbonara,243
2024-08-08,Nasi Lemak,233
2024-08-08,Laksa,497
2024-08-08,Kaya Toast Set,533
2024-08-08,Chicken Chop,101
2024-08-08,Char Kway Teow,251
2024-08-08,Cendol,1010
2024-08-08,Mushroom Soup,17
2024-08-09,Tandoori Chicken,542
2024-08-09,Teh Tarik,2985
2024-08-09,Spaghetti Carbonara,179
2024-08-09,Roti Canai,296
2024-08-09,Mushroom Soup,237
2024-08-09,Kaya Toast Set,872
2024-08-09,Iced Lemon Tea,465
2024-08-09,Chicken Rice,76
2024-08-09,Chicken Chop,95
2024-08-09,Cendol,1279
2024-08-10,Tandoori Chicken,0
2024-08-10,Spaghetti Carbonara,514
2024-08-10,Nasi Lemak,1745
2024-08-10,Mushroom Soup,379
2024-08-10,Kaya Toast Set,2221
2024-08-10,Beef Rendang,174
2024-08-10,Chicken Chop,779
2024-08-10,Char Kway Teow,165
2024-08-10,Cendol,394
2024-08-10,Teh Tarik,3120
2024-08-10,Iced Lemon Tea,704
2024-08-11,Spaghetti Carbonara,326
2024-08-11,Roti Canai,449
2024-08-11,Tandoori Chicken,130
2024-08-11,Teh Tarik,1336
2024-08-11,Nasi Lemak,1109
2024-08-11,Chicken Chop,541
2024-08-11,Kaya Toast Set,2918
2024-08-11,Iced Lemon Tea,528
2024-08-11,Cendol,1219
2024-08-11,Mushroom Soup,121
2024-08-12,Teh Tarik,2294
2024-08-12,Spaghetti Carbonara,1001
2024-08-12,Roti Canai,903
2024-08-12,Nasi Lemak,599
2024-08-12,Mushroom Soup,199
2024-08-12,Laksa,641
2024-08-12,Iced Lemon Tea,1422
2024-08-12,Chicken Chop,66
2024-08-12,Char Kway Teow,179
2024-08-12,Cendol,0
2024-08-12,Beef Rendang,286
2024-08-12,Kaya Toast Set,1555
2024-08-13,Laksa,593
2024-08-13,Tandoori Chicken,265
2024-08-13,Spaghetti Carbonara,234
2024-08-13,Roti Canai,1161
2024-08-13,Mushroom Soup,173
2024-08-13,Kaya Toast Set,633
2024-08-13,Teh Tarik,3065
2024-08-13,Chicken Rice,378
2024-08-13,Chicken Chop,650
2024-08-13,Char Kway Teow,159
2024-08-13,Cendol,1405
2024-08-13,Beef Rendang,277
2024-08-13,Iced Lemon Tea,430
2024-08-14,Spaghetti Carbonara,374
2024-08-14,Roti Canai,1449
2024-08-14,Nasi Lemak,463
2024-08-14,Mushroom Soup,46
2024-08-14,Kaya Toast Set,1256
2024-08-14,Teh Tarik,3363
2024-08-14,Chicken Rice,108
2024-08-14,Chicken Chop,336
2024-08-14,Char Kway Teow,221
2024-08-14,Cendol,832
2024-08-14,Beef Rendang,143
2024-08-14,Iced Lemon Tea,377
2024-08-15,Teh Tarik,1859
2024-08-15,Tandoori Chicken,142
2024-08-15,Spaghetti Carbonara,687
2024-08-15,Roti Canai,1063
2024-08-15,Nasi Lemak,1076
2024-08-15,Mushroom Soup,207
2024-08-15,Laksa,542
2024-08-15,Chicken Chop,308
2024-08-15,Char Kway Teow,446
2024-08-15,Cendol,1184
2024-08-15,Beef Rendang,454
2024-08-15,Kaya Toast Set,1381
2024-08-16,Nasi Lemak,666
2024-08-16,Tandoori Chicken,0
2024-08-16,Roti Canai,167
2024-08-16,Teh Tarik,369
2024-08-16,Mushroom Soup,348
2024-08-16,Chicken Chop,191
2024-08-16,Kaya Toast Set,661
2024-08-16,Chicken Rice,87
2024-08-16,Cendol,544
2024-08-16,Beef Rendang,379
2024-08-16,Laksa,374
2024-08-17,Tandoori Chicken,268
2024-08-17,Spaghetti Carbonara,114
2024-08-17,Roti Canai,703
2024-08-17,Nasi Lemak,209
2024-08-17,Mushroom Soup,157
2024-08-17,Laksa,349
2024-08-17,Teh Tarik,1794
2024-08-17,Iced Lemon Tea,1118
2024-08-17,Chicken Chop,273
2024-08-17,Char Kway Teow,176
2024-08-17,Cendol,2433
2024-08-17,Beef Rendang,216
2024-08-17,Kaya Toast Set,1640
2024-08-18,Teh Tarik,3388
2024-08-18,Tandoori Chicken,106
2024-08-18,Spaghetti Carbonara,511
2024-08-18,Roti Canai,810
2024-08-18,Nasi Lemak,340
2024-08-18,Mushroom Soup,357
2024-08-18,Kaya Toast Set,465
2024-08-18,Chicken Chop,615
2024-08-18,Char Kway Teow,833
2024-08-18,Cendol,789
2024-08-18,Beef Rendang,193
2024-08-18,Iced Lemon Tea,1032
2024-08-19,Nasi Lemak,429
2024-08-19,Teh Tarik,2887
2024-08-19,Tandoori Chicken,120
2024-08-19,Spaghetti Carbonara,282
2024-08-19,Roti Canai,1166
2024-08-19,Mushroom Soup,110
2024-08-19,Beef Rendang,130
2024-08-19,Iced Lemon Tea,926
2024-08-19,Chicken Rice,324
2024-08-19,Chicken Chop,402
2024-08-19,Char Kway Teow,157
2024-08-19,Cendol,375
2024-08-19,Kaya Toast Set,1740
2024-08-20,Teh Tarik,1639
2024-08-20,Tandoori Chicken,136
2024-08-20,Spaghetti Carbonara,589
2024-08-20,Roti Canai,1215
2024-08-20,Nasi Lemak,871
2024-08-20,Mushroom Soup,141
2024-08-20,Kaya Toast Set,1276
2024-08-20,Iced Lemon Tea,300
2024-08-20,Chicken Rice,158
2024-08-20,Chicken Chop,594
2024-08-20,Cendol,597
2024-08-20,Beef Rendang,41
2024-08-20,Laksa,213
2024-08-21,Nasi Lemak,299
2024-08-21,Teh Tarik,1991
2024-08-21,Spaghetti Carbonara,0
2024-08-21,Roti Canai,1892
2024-08-21,Kaya Toast Set,2068
2024-08-21,Tandoori Chicken,215
2024-08-21,Chicken Rice,330
2024-08-21,Chicken Chop,413
2024-08-21,Cendol,544
2024-08-21,Iced Lemon Tea,500
2024-08-21,Beef Rendang,17
2024-08-22,Teh Tarik,1074
2024-08-22,Tandoori Chicken,254
2024-08-22,Spaghetti Carbonara,100
2024-08-22,Roti Canai,1373
2024-08-22,Nasi Lemak,1426
2024-08-22,Mushroom Soup,277
2024-08-22,Laksa,203
2024-08-22,Kaya Toast Set,624
2024-08-22,Char Kway Teow,161
2024-08-22,Cendol,1430
2024-08-23,Teh Tarik,891
2024-08-23,Tandoori Chicken,845
2024-08-23,Roti Canai,512
2024-08-23,Nasi Lemak,1074
2024-08-23,Mushroom Soup,151
2024-08-23,Beef Rendang,116
2024-08-23,Kaya Toast Set,1994
2024-08-23,Iced Lemon Tea,565
2024-08-23,Chicken Rice,453
2024-08-23,Cendol,466
2024-08-23,Laksa,316
2024-08-24,Nasi Lemak,280
2024-08-24,Tandoori Chicken,282
2024-08-24,Spaghetti Carbonara,229
2024-08-24,Teh Tarik,661
2024-08-24,Mushroom Soup,288
2024-08-24,Roti Canai,3682
2024-08-24,Iced Lemon Tea,1353
2024-08-24,Chicken Rice,605
2024-08-24,Chicken Chop,401
2024-08-24,Cendol,938
2024-08-24,Beef Rendang,141
2024-08-24,Kaya Toast Set,1598
2024-08-25,Tandoori Chicken,377
2024-08-25,Spaghetti Carbonara,309
2024-08-25,Roti Canai,692
2024-08-25,Nasi Lemak,1508
2024-08-25,Mushroom Soup,247
2024-08-25,Laksa,292
2024-08-25,Teh Tarik,2125
2024-08-25,Iced Lemon Tea,1047
2024-08-25,Chicken Rice,346
2024-08-25,Char Kway Teow,796
2024-08-25,Cendol,935
2024-08-25,Beef Rendang,542
2024-08-25,Kaya Toast Set,3141
2024-08-26,Teh Tarik,270
2024-08-26,Tandoori Chicken,0
2024-08-26,Spaghetti Carbonara,431
2024-08-26,Nasi Lemak,802
2024-08-26,Mushroom Soup,9
2024-08-26,Laksa,0
2024-08-26,Kaya Toast Set,223
2024-08-26,Chicken Rice,140
2024-08-26,Chicken Chop,395
2024-08-26,Cendol,267
2024-08-26,Beef Rendang,261
2024-08-26,Iced Lemon Tea,248
2024-08-27,Nasi Lemak,334
2024-08-27,Teh Tarik,2589
2024-08-27,Tandoori Chicken,137
2024-08-27,Spaghetti Carbonara,335
2024-08-27,Roti Canai,225
2024-08-27,Laksa,266
2024-08-27,Chicken Chop,551
2024-08-27,Iced Lemon Tea,816
2024-08-27,Chicken Rice,1309
2024-08-27,Kaya Toast Set,865
2024-08-27,Char Kway Teow,80
2024-08-27,Cendol,882
2024-08-27,Beef Rendang,326
2024-08-28,Tandoori Chicken,698
2024-08-28,Roti Canai,1842
2024-08-28,Mushroom Soup,200
2024-08-28,Laksa,195
2024-08-28,Kaya Toast Set,2019
2024-08-28,Teh Tarik,4000
2024-08-28,Chicken Rice,480
2024-08-28,Chicken Chop,593
2024-08-28,Cendol,718
2024-08-28,Beef Rendang,151
2024-08-28,Iced Lemon Tea,998
2024-08-29,Teh Tarik,2055
2024-08-29,Tandoori Chicken,126
2024-08-29,Spaghetti Carbonara,123
2024-08-29,Roti Canai,332
2024-08-29,Nasi Lemak,1920
2024-08-29,Laksa,152
2024-08-29,Kaya Toast Set,1220
2024-08-29,Chicken Rice,185
2024-08-29,Chicken Chop,197
2024-08-29,Cendol,1173
2024-08-29,Beef Rendang,216
2024-08-29,Iced Lemon Tea,519
2024-08-30,Teh Tarik,2331
2024-08-30,Roti Canai,544
2024-08-30,Nasi Lemak,1038
2024-08-30,Mushroom Soup,77
2024-08-30,Chicken Chop,833
2024-08-30,Cendol,844
2024-08-30,Beef Rendang,113
2024-08-30,Kaya Toast Set,1273
2024-08-31,Teh Tarik,1825
2024-08-31,Tandoori Chicken,0
2024-08-31,Spaghetti Carbonara,119
2024-08-31,Nasi Lemak,684
2024-08-31,Mushroom Soup,152
2024-08-31,Iced Lemon Tea,655
2024-08-31,Chicken Rice,276
2024-08-31,Chicken Chop,540
2024-08-31,Cendol,1255
2024-08-31,Kaya Toast Set,3446
2024-09-01,Roti Canai,843
2024-09-01,Tandoori Chicken,306
2024-09-01,Teh Tarik,1268
2024-09-01,Spaghetti Carbonara,211
2024-09-01,Nasi Lemak,1204
2024-09-01,Cendol,1308
2024-09-01,Kaya Toast Set,3385
2024-09-01,Iced Lemon Tea,1127
2024-09-01,Char Kway Teow,467
2024-09-01,Beef Rendang,210
2024-09-01,Mushroom Soup,424
2024-09-02,Teh Tarik,1487
2024-09-02,Tandoori Chicken,85
2024-09-02,Spaghetti Carbonara,221
2024-09-02,Roti Canai,1205
2024-09-02,Nasi Lemak,3021
2024-09-02,Mushroom Soup,147
2024-09-02,Iced Lemon Tea,896
2024-09-02,Chicken Rice,426
2024-09-02,Beef Rendang,45
2024-09-02,Kaya Toast Set,1644
2024-09-02,Chicken Chop,264
2024-09-02,Cendol,466
2024-09-03,Tandoori Chicken,220
2024-09-03,Spaghetti Carbonara,386
2024-09-03,Roti Canai,508
2024-09-03,Mushroom Soup,43
2024-09-03,Teh Tarik,2746
2024-09-03,Chicken Rice,64
2024-09-03,Chicken Chop,159
2024-09-03,Cendol,2078
2024-09-03,Beef Rendang,314
2024-09-03,Kaya Toast Set,1172
2024-09-04,Teh Tarik,955
2024-09-04,Tandoori Chicken,374
2024-09-04,Spaghetti Carbonara,312
2024-09-04,Roti Canai,1136
2024-09-04,Nasi Lemak,290
2024-09-04,Kaya Toast Set,993
2024-09-04,Iced Lemon Tea,135
2024-09-04,Chicken Chop,136
2024-09-04,Beef Rendang,121
2024-09-04,Mushroom Soup,611
2024-09-04,Cendol,1322
2024-09-05,Tandoori Chicken,46
2024-09-05,Mushroom Soup,420
2024-09-05,Spaghetti Carbonara,0
2024-09-05,Nasi Lemak,189
2024-09-05,Kaya Toast Set,347
2024-09-05,Chicken Chop,671
2024-09-05,Cendol,153
2024-09-05,Beef Rendang,70
2024-09-05,Iced Lemon Tea,499
2024-09-06,Tandoori Chicken,51
2024-09-06,Spaghetti Carbonara,102
2024-09-06,Roti Canai,424
2024-09-06,Mushroom Soup,0
2024-09-06,Laksa,37
2024-09-06,Teh Tarik,2641
2024-09-06,Iced Lemon Tea,935
2024-09-06,Chicken Chop,176
2024-09-06,Cendol,690
2024-09-06,Beef Rendang,553
2024-09-06,Kaya Toast Set,365
2024-09-07,Teh Tarik,3199
2024-09-07,Spaghetti Carbonara,157
2024-09-07,Roti Canai,569
2024-09-07,Nasi Lemak,1117
2024-09-07,Mushroom Soup,149
2024-09-07,Laksa,145
2024-09-07,Iced Lemon Tea,1195
2024-09-07,Char Kway Teow,332
2024-09-07,Cendol,914
2024-09-07,Kaya Toast Set,2092
2024-09-08,Laksa,263
2024-09-08,Tandoori Chicken,24
2024-09-08,Spaghetti Carbonara,209
2024-09-08,Teh Tarik,3890
2024-09-08,Kaya Toast Set,3258
2024-09-08,Mushroom Soup,453
2024-09-08,Chicken Rice,203
2024-09-08,Beef Rendang,548
2024-09-08,Iced Lemon Tea,1697
2024-09-08,Chicken Chop,171
2024-09-08,Cendol,2120
2024-09-09,Beef Rendang,73
2024-09-09,Teh Tarik,552
2024-09-09,Tandoori Chicken,242
2024-09-09,Spaghetti Carbonara,369
2024-09-09,Roti Canai,1184
2024-09-09,Mushroom Soup,235
2024-09-09,Laksa,776
2024-09-09,Nasi Lemak,317
2024-09-09,Iced Lemon Tea,1114
2024-09-09,Chicken Rice,156
2024-09-09,Chicken Chop,477
2024-09-09,Char Kway Teow,358
2024-09-09,Cendol,1106
2024-09-09,Kaya Toast Set,748
2024-09-10,Roti Canai,849
2024-09-10,Teh Tarik,823
2024-09-10,Tandoori Chicken,466
2024-09-10,Spaghetti Carbonara,565
2024-09-10,Mushroom Soup,44
2024-09-10,Beef Rendang,122
2024-09-10,Iced Lemon Tea,0
2024-09-10,Chicken Chop,0
2024-09-10,Cendol,1478
2024-09-10,Kaya Toast Set,1293
2024-09-11,Roti Canai,641
2024-09-11,Teh Tarik,2611
2024-09-11,Tandoori Chicken,342
2024-09-11,Spaghetti Carbonara,569
2024-09-11,Nasi Lemak,263
2024-09-11,Mushroom Soup,207
2024-09-11,Kaya Toast Set,678
2024-09-11,Iced Lemon Tea,365
2024-09-11,Chicken Rice,289
2024-09-11,Cendol,1869
2024-09-11,Beef Rendang,186
2024-09-12,Teh Tarik,1471
2024-09-12,Tandoori Chicken,243
2024-09-12,Nasi Lemak,313
2024-09-12,Mushroom Soup,234
2024-09-12,Laksa,251
2024-09-12,Roti Canai,1180
2024-09-12,Iced Lemon Tea,1031
2024-09-12,Chicken Rice,144
2024-09-12,Char Kway Teow,241
2024-09-12,Cendol,436
2024-09-12,Beef Rendang,288
2024-09-12,Kaya Toast Set,450
2024-09-13,Teh Tarik,334
2024-09-13,Tandoori Chicken,96
2024-09-13,Nasi Lemak,596
2024-09-13,Mushroom Soup,487
2024-09-13,Chicken Chop,221
2024-09-13,Iced Lemon Tea,272
2024-09-13,Cendol,1697
2024-09-13,Beef Rendang,43
2024-09-13,Kaya Toast Set,439
2024-09-14,Teh Tarik,3807
2024-09-14,Spaghetti Carbonara,152
2024-09-14,Roti Canai,2494
2024-09-14,Mushroom Soup,120
2024-09-14,Kaya Toast Set,1715
2024-09-14,Chicken Rice,217
2024-09-14,Char Kway Teow,701
2024-09-14,Cendol,412
2024-09-14,Iced Lemon Tea,775
2024-09-15,Tandoori Chicken,186
2024-09-15,Roti Canai,2530
2024-09-15,Nasi Lemak,1624
2024-09-15,Mushroom Soup,269
2024-09-15,Kaya Toast Set,1995
2024-09-15,Teh Tarik,759
2024-09-15,Chicken Rice,407
2024-09-15,Chicken Chop,156
2024-09-15,Char Kway Teow,575
2024-09-15,Cendol,1986
2024-09-15,Beef Rendang,104
2024-09-15,Iced Lemon Tea,839
2024-09-16,Teh Tarik,2815
2024-09-16,Spaghetti Carbonara,93
2024-09-16,Roti Canai,261
2024-09-16,Mushroom Soup,86
2024-09-16,Laksa,191
2024-09-16,Kaya Toast Set,781
2024-09-16,Chicken Rice,115
2024-09-16,Chicken Chop,252
2024-09-16,Cendol,394
2024-09-16,Beef Rendang,155
2024-09-16,Iced Lemon Tea,300
2024-09-17,Teh Tarik,2053
2024-09-17,Tandoori Chicken,325
2024-09-17,Spaghetti Carbonara,352
2024-09-17,Roti Canai,455
2024-09-17,Nasi Lemak,675
2024-09-17,Mushroom Soup,338
2024-09-17,Chicken Rice,314
2024-09-17,Iced Lemon Tea,365
2024-09-17,Chicken Chop,184
2024-09-17,Char Kway Teow,157
2024-09-17,Cendol,841
2024-09-17,Beef Rendang,0
2024-09-17,Kaya Toast Set,322
2024-09-18,Teh Tarik,1963
2024-09-18,Tandoori Chicken,333
2024-09-18,Roti Canai,1948
2024-09-18,Nasi Lemak,217
2024-09-18,Mushroom Soup,68
2024-09-18,Spaghetti Carbonara,10
2024-09-18,Chicken Rice,258
2024-09-18,Chicken Chop,400
2024-09-18,Char Kway Teow,231
2024-09-18,Cendol,372
2024-09-18,Beef Rendang,381
2024-09-18,Kaya Toast Set,1775
2024-09-19,Teh Tarik,1342
2024-09-19,Tandoori Chicken,58
2024-09-19,Roti Canai,1290
2024-09-19,Nasi Lemak,387
2024-09-19,Mushroom Soup,112
2024-09-19,Chicken Chop,669
2024-09-19,Cendol,614
2024-09-19,Kaya Toast Set,844
2024-09-20,Teh Tarik,919
2024-09-20,Tandoori Chicken,523
2024-09-20,Spaghetti Carbonara,203
2024-09-20,Roti Canai,353
2024-09-20,Nasi Lemak,555
2024-09-20,Mushroom Soup,338
2024-09-20,Kaya Toast Set,1659
2024-09-20,Iced Lemon Tea,748
2024-09-20,Chicken Chop,214
2024-09-20,Cendol,586
2024-09-20,Laksa,265
2024-09-21,Teh Tarik,5114
2024-09-21,Tandoori Chicken,500
2024-09-21,Spaghetti Carbonara,155
2024-09-21,Roti Canai,1474
2024-09-21,Mushroom Soup,52
2024-09-21,Kaya Toast Set,1293
2024-09-21,Iced Lemon Tea,481
2024-09-21,Chicken Rice,485
2024-09-21,Chicken Chop,208
2024-09-21,Cendol,254
2024-09-21,Beef Rendang,271
2024-09-22,Teh Tarik,2908
2024-09-22,Tandoori Chicken,357
2024-09-22,Spaghetti Carbonara,206
2024-09-22,Roti Canai,875
2024-09-22,Nasi Lemak,288
2024-09-22,Mushroom Soup,135
2024-09-22,Cendol,229
2024-09-22,Iced Lemon Tea,731
2024-09-22,Chicken Rice,260
2024-09-22,Chicken Chop,505
2024-09-22,Char Kway Teow,96
2024-09-22,Beef Rendang,77
2024-09-22,Kaya Toast Set,936
2024-09-23,Mushroom Soup,345
2024-09-23,Teh Tarik,3252
2024-09-23,Tandoori Chicken,483
2024-09-23,Spaghetti Carbonara,236
2024-09-23,Roti Canai,877
2024-09-23,Nasi Lemak,623
2024-09-23,Laksa,147
2024-09-23,Cendol,310
2024-09-23,Iced Lemon Tea,247
2024-09-23,Chicken Rice,0
2024-09-23,Chicken Chop,309
2024-09-23,Char Kway Teow,502
2024-09-23,Beef Rendang,0
2024-09-23,Kaya Toast Set,1787
2024-09-24,Teh Tarik,951
2024-09-24,Tandoori Chicken,165
2024-09-24,Spaghetti Carbonara,89
2024-09-24,Roti Canai,788
2024-09-24,Nasi Lemak,398
2024-09-24,Mushroom Soup,47
2024-09-24,Iced Lemon Tea,671
2024-09-24,Chicken Rice,229
2024-09-24,Chicken Chop,311
2024-09-24,Char Kway Teow,9
2024-09-24,Cendol,217
2024-09-24,Beef Rendang,142
2024-09-24,Kaya Toast Set,597
2024-09-25,Mushroom Soup,196
2024-09-25,Teh Tarik,1278
2024-09-25,Spaghetti Carbonara,220
2024-09-25,Roti Canai,2180
2024-09-25,Laksa,271
2024-09-25,Tandoori Chicken,210
2024-09-25,Chicken Chop,448
2024-09-25,Char Kway Teow,79
2024-09-25,Cendol,949
2024-09-25,Beef Rendang,128
2024-09-25,Kaya Toast Set,1478
2024-09-26,Tandoori Chicken,93
2024-09-26,Spaghetti Carbonara,154
2024-09-26,Roti Canai,961
2024-09-26,Nasi Lemak,883
2024-09-26,Mushroom Soup,146
2024-09-26,Kaya Toast Set,1071
2024-09-26,Teh Tarik,397
2024-09-26,Chicken Rice,387
2024-09-26,Chicken Chop,158
2024-09-26,Char Kway Teow,147
2024-09-26,Cendol,606
2024-09-26,Beef Rendang,28
2024-09-26,Iced Lemon Tea,360
2024-09-27,Teh Tarik,4222
2024-09-27,Tandoori Chicken,510
2024-09-27,Spaghetti Carbonara,115
2024-09-27,Roti Canai,1025
2024-09-27,Nasi Lemak,154
2024-09-27,Mushroom Soup,71
2024-09-27,Laksa,58
2024-09-27,Iced Lemon Tea,211
2024-09-27,Chicken Rice,192
2024-09-27,Chicken Chop,302
2024-09-27,Char Kway Teow,137
2024-09-27,Cendol,1118
2024-09-27,Beef Rendang,377
2024-09-27,Kaya Toast Set,1353
2024-09-28,Tandoori Chicken,185
2024-09-28,Mushroom Soup,227
2024-09-28,Laksa,123
2024-09-28,Kaya Toast Set,640
2024-09-28,Char Kway Teow,187
2024-09-28,Chicken Rice,318
2024-09-28,Cendol,1570
2024-09-28,Beef Rendang,3
2024-09-28,Iced Lemon Tea,1085
2024-09-29,Tandoori Chicken,375
2024-09-29,Spaghetti Carbonara,451
2024-09-29,Roti Canai,1174
2024-09-29,Nasi Lemak,1620
2024-09-29,Mushroom Soup,214
2024-09-29,Teh Tarik,1593
2024-09-29,Kaya Toast Set,2989
2024-09-29,Iced Lemon Tea,859
2024-09-29,Chicken Rice,522
2024-09-29,Char Kway Teow,705
2024-09-29,Cendol,447
2024-09-29,Laksa,232
2024-09-30,Teh Tarik,1571
2024-09-30,Tandoori Chicken,273
2024-09-30,Spaghetti Carbonara,853
2024-09-30,Nasi Lemak,660
2024-09-30,Mushroom Soup,7
2024-09-30,Kaya Toast Set,1614
2024-09-30,Chicken Rice,143
2024-09-30,Chicken Chop,240
2024-09-30,Char Kway Teow,135
2024-09-30,Cendol,831
2024-09-30,Beef Rendang,50
2024-09-30,Iced Lemon Tea,343
2024-10-01,Teh Tarik,1386
2024-10-01,Tandoori Chicken,447
2024-10-01,Spaghetti Carbonara,142
2024-10-01,Roti Canai,291
2024-10-01,Chicken Chop,240
2024-10-01,Kaya Toast Set,1064
2024-10-01,Cendol,245
2024-10-01,Beef Rendang,180
