order_id,store_id,transaction_datetime,business_day,daypart,service_mode,menu_item,modifier,quantity,unit_price,discount,tax,total_amount,payment_type
121303,301,2025-05-04 13:56:31,2025-05-04,Lunch,Takeout,Chicken Sandwich,Gluten-Free Bun,1,5.11,1.22,0.39,5.28,GiftCard
121304,101,2025-06-17 14:22:16,2025-06-17,Lunch,Dine-In,Onion Rings,No Sauce,1,3.29,0.0,0.3,3.59,
121305,401,2025-06-16 18:32:49,2025-06-16,Dinner,Dine-In,Cheeseburger Combo,,1,8.04,0.8,0.62,7.86,Card
121306,201,2025-06-18 11:11:02,2025-06-18,Lunch,Drive-Thru,Cheeseburger,,1,4.5,0.68,0.25,4.07,Card
121307,501,2025-06-08 14:08:53,2025-06-08,Lunch,Dine-In,Chicken Sandwich Combo,,1,8.99,0.0,0.85,9.84,GiftCard
121308,401,2025-06-08 20:32:00,2025-06-08,Dinner,Delivery,Chicken Sandwich Combo,,1,9.53,1.43,0.77,8.87,Card
121309,202,2025-04-20 05:51:14,2025-04-20,Breakfast,Drive-Thru,Breakfast Burrito,No Cheese,1,3.86,0.0,0.23,4.09,Card
121310,402,2025-06-10 16:34:27,2025-06-10,Afternoon,Takeout,Ice Cream Cone,,1,1.64,0.0,0.14,1.78,Cash
121311,403,2025-05-09 12:53:38,2025-05-09,Lunch,Dine-In,Onion Rings,No Sauce,1,3.37,0.0,0.24,3.61,Cash
121312,301,2025-06-22 20:10:29,2025-06-22,Dinner,Takeout,Onion Rings,,2,3.53,0.0,0.42,7.48,Card
121313,102,2025-04-28 11:29:34,2025-04-28,Lunch,Takeout,Double Cheeseburger,,1,5.97,0.0,0.45,6.42,Card
121314,201,2025-05-09 06:14:41,2025-05-09,Breakfast,Takeout,Breakfast Burrito,,2,3.74,0.0,0.45,7.93,Card
121315,403,2025-06-13 15:42:56,2025-06-13,Afternoon,Takeout,Ice Cream Cone,Cinnamon,1,1.49,0.0,0.14,1.73,MobilePay
121316,403,2025-05-14 11:53:28,2025-05-14,Lunch,Drive-Thru,Cheeseburger,,1,4.13,0.0,0.39,4.52,Card
121317,103,2025-05-31 12:32:16,2025-05-31,Lunch,Takeout,Chicken Sandwich,,1,5.28,1.06,0.36,4.58,Card
121318,501,2025-04-23 07:47:05,2025-04-23,Breakfast,Delivery,Egg Muffin,Cinnamon,2,3.09,0.0,0.41,6.79,MobilePay
121319,401,2025-05-04 11:55:07,2025-05-04,Lunch,Dine-In,Chicken Sandwich,Spicy,1,5.32,0.0,0.39,5.71,Cash
121320,202,2025-06-12 15:15:45,2025-06-12,Afternoon,Takeout,French Fries,Extra Sauce,2,2.66,0.0,0.42,6.24,Card
121321,402,2025-07-28 10:53:51,2025-07-28,Morning,Delivery,Coffee,,1,2.0,0.0,0.16,2.16,MobilePay
121322,501,2025-04-19 17:14:33,2025-04-19,Afternoon,Dine-In,French Fries,,4,2.62,0.0,0.68,11.16,MobilePay
121323,102,2025-04-12 19:41:50,2025-04-12,Dinner,Takeout,Cheeseburger Combo,,1,8.73,0.0,0.74,9.47,Card
121324,402,2025-06-13 21:34:03,2025-06-13,Dinner,Drive-Thru,Chicken Sandwich Combo,,1,9.02,0.0,0.77,9.79,Card
121325,201,2025-06-16 21:19:52,2025-06-16,Dinner,Dine-In,Onion Rings,Extra Sauce,1,2.58,0.0,0.21,3.04,Card
121326,103,2025-05-11 17:09:42,2025-05-11,Afternoon,Takeout,Onion Rings,Small Size,2,2.87,0.0,0.33,5.47,Card
121327,201,2025-07-02 10:24:54,2025-07-02,Morning,Drive-Thru,Soft Drink (Medium),,1,1.73,0.0,0.15,1.88,Card
121328,402,2025-06-21 19:46:07,2025-06-21,Dinner,Takeout,Veggie Burger,,1,4.82,0.0,0.36,5.18,Cash
121329,301,2025-07-20 06:04:32,2025-07-20,Breakfast,Drive-Thru,Breakfast Burrito,Sausage Patty,2,3.89,1.53,0.65,9.3,Card
121330,403,2025-06-08 11:18:01,2025-06-08,Morning,Delivery,Side Salad,,1,3.17,0.0,0.23,3.4,Card
121331,301,2025-05-06 22:36:46,2025-05-06,Late Night,Drive-Thru,Soft Drink (Large),,2,2.11,0.0,0.38,4.6,Card
121332,102,2025-06-30 10:25:58,2025-06-30,Breakfast,Dine-In,Milkshake,,1,3.92,0.0,0.27,4.19,Card
121333,201,2025-06-16 19:57:26,2025-06-16,Dinner,Takeout,Cheeseburger,,1,4.99,0.5,0.34,4.83,Cash
121334,201,2025-06-26 18:29:19,2025-06-26,Dinner,Drive-Thru,Cheeseburger Combo,,2,8.56,0.0,1.03,18.15,MobilePay
121335,501,2025-05-05 16:47:57,2025-05-05,Afternoon,Takeout,Iced Tea,Light Ice,1,1.85,0.0,0.17,2.02,MobilePay
121336,201,2025-04-30 20:00:11,2025-04-30,Dinner,Drive-Thru,Cheeseburger,,1,4.29,0.0,0.32,4.61,Card
121337,103,2025-06-02 12:36:00,2025-06-02,Lunch,Dine-In,Soft Drink (Medium),,3,1.71,0.0,0.33,5.46,MobilePay
121338,102,2025-05-01 11:33:33,2025-05-01,Morning,Takeout,Coffee,,1,1.81,0.0,0.14,1.95,MobilePay
121339,101,2025-04-29 16:32:03,2025-04-29,Afternoon,Dine-In,Soft Drink (Medium),,1,1.75,0.0,0.14,1.89,Cash
121340,102,2025-08-08 01:51:35,2025-08-08,Late Night,Dine-In,Cheeseburger,,1,4.54,0.0,0.34,4.88,Card
121341,101,2025-06-16 09:42:12,2025-06-16,Breakfast,Dine-In,Egg Muffin,,1,3.24,0.0,0.28,3.52,MobilePay
121342,301,2025-05-13 00:58:44,2025-05-13,Late Night,Dine-In,Soft Drink (Large),,2,2.03,0.41,0.22,3.87,Card
121343,501,2025-08-07 15:55:25,2025-08-07,Afternoon,Takeout,Brownie,,1,2.05,0.0,0.15,2.7,Card
121344,103,2025-06-22 06:41:01,2025-06-22,Breakfast,Dine-In,Pancake Platter,,1,5.31,0.0,0.4,5.71,Cash
121345,301,2025-06-22 10:50:13,2025-06-22,Morning,Dine-In,Latte,Sugar-Free Syrup,1,2.87,0.0,0.23,3.4,Cash
121346,401,2025-07-18 20:37:32,2025-07-18,Dinner,Takeout,Chicken Sandwich,,1,4.45,0.0,0.32,4.77,Card
121347,201,2025-05-28 11:11:39,2025-05-28,Morning,Takeout,Bottled Water,Extra Ice,1,1.52,0.0,0.13,1.65,Card
121348,401,2025-06-23 23:55:40,2025-06-23,Late Night,Drive-Thru,Spicy Chicken Sandwich,,1,5.12,0.0,0.41,5.53,Cash
121349,402,2025-07-06 21:27:46,2025-07-06,Dinner,Dine-In,Chicken Sandwich,Extra Sauce,1,5.31,0.0,0.53,6.09,Card
121350,401,2025-05-26 12:19:06,2025-05-26,Lunch,Dine-In,Chicken Sandwich Combo,Extra Sauce,2,8.4,0.0,1.64,18.94,Card
121351,301,2025-06-16 12:42:36,2025-06-16,Lunch,Dine-In,Veggie Burger,Gluten-Free Bun,1,4.61,0.0,0.41,6.02,MobilePay
121352,102,2025-07-12 11:06:25,2025-07-12,Lunch,Drive-Thru,Chicken Sandwich,No Pickles,1,5.59,0.0,0.41,6.0,Card
121353,101,2025-07-05 01:52:30,2025-07-05,Late Night,Drive-Thru,Cheeseburger,,1,4.74,0.0,0.34,5.08,MobilePay
121354,202,2025-06-14 21:11:20,2025-06-14,Dinner,Delivery,Spicy Chicken Combo,,1,9.0,0.0,0.68,9.68,MobilePay
121355,103,2025-05-27 20:00:13,2025-05-27,Dinner,Takeout,Cheeseburger Combo,,3,7.19,0.0,1.83,23.4,Cash
121356,402,2025-08-06 01:43:56,2025-08-06,Late Night,Drive-Thru,Chicken Sandwich,,1,5.19,0.0,0.36,5.55,Card
121357,501,2025-05-08 17:02:48,2025-05-08,Afternoon,Delivery,French Fries,Small Size,1,2.75,0.0,0.22,2.67,Card
121358,101,2025-06-01 20:05:46,2025-06-01,Dinner,Dine-In,Cheeseburger Combo,,1,7.75,0.0,0.74,8.49,Card
121359,102,2025-08-03 20:41:57,2025-08-03,Dinner,Drive-Thru,Cheeseburger,,2,4.55,0.0,0.77,9.87,MobilePay
121360,501,2025-07-09 16:09:07,2025-07-09,Afternoon,Drive-Thru,French Fries,No Sauce,1,2.64,0.0,0.18,2.82,Cash
121361,501,2025-07-28 01:53:59,2025-07-28,Late Night,Drive-Thru,French Fries,,1,2.8,0.0,0.18,2.98,Card
121362,202,2025-04-27 18:08:19,2025-04-27,Dinner,Drive-Thru,Cheeseburger,,1,4.53,0.0,0.29,4.82,Cash
121363,301,2025-06-08 10:04:49,2025-06-08,Breakfast,Drive-Thru,Sausage Biscuit,Sausage Patty,1,2.8,0.0,0.34,4.34,Card
121364,402,2025-07-26 14:07:50,2025-07-26,Lunch,Takeout,Chicken Sandwich,,1,5.83,0.0,0.38,6.21,Card
121365,401,2025-07-17 01:04:26,2025-07-17,Late Night,Drive-Thru,Chicken Sandwich,No Onions,1,5.33,0.0,0.4,5.73,
121366,102,2025-06-11 20:33:33,2025-06-11,Dinner,Drive-Thru,Cheeseburger Combo,,1,8.48,0.0,0.61,9.09,Card
121367,301,2025-06-26 14:13:23,2025-06-26,Lunch,Takeout,Onion Rings,,1,2.88,0.0,0.23,2.81,Cash
121368,202,2025-08-08 14:01:42,2025-08-08,Lunch,Dine-In,Iced Tea,No Ice,2,1.83,0.73,0.28,3.21,Card
121369,403,2025-04-28 11:56:00,2025-04-28,Lunch,Dine-In,French Fries,Large Size,2,2.39,0.0,,6.37,Cash
121370,102,2025-04-30 12:08:14,2025-04-30,Lunch,Dine-In,Chicken Sandwich,,1,5.33,0.0,0.43,5.76,Card
121371,101,2025-07-29 05:46:48,2025-07-29,Breakfast,Drive-Thru,Coffee,,2,2.23,0.0,0.29,4.75,Card
121372,201,2025-05-02 14:59:09,2025-05-02,Lunch,Dine-In,Chicken Sandwich Combo,No Pickles,1,8.3,0.0,0.54,8.84,Cash
121373,501,2025-06-03 19:01:08,2025-06-03,Dinner,Drive-Thru,Cheeseburger,,1,3.95,0.0,0.32,4.27,Card
121374,403,2025-07-28 20:18:30,2025-07-28,Dinner,Delivery,Spicy Chicken Sandwich,No Onions,1,6.2,0.0,0.59,6.79,MobilePay
121375,402,2025-05-30 22:43:14,2025-05-30,Late Night,Delivery,Cheeseburger,,1,4.42,0.0,0.4,4.82,Card
121376,101,2025-06-28 13:22:58,2025-06-28,Lunch,Takeout,Chicken Sandwich Combo,No Pickles,1,8.66,0.0,0.52,9.18,Card
121377,301,2025-06-04 21:00:24,2025-06-04,Dinner,Dine-In,Veggie Burger,Add Bacon,1,5.6,0.0,0.59,7.19,Card
121378,201,2025-05-30 11:19:37,2025-05-30,Lunch,Drive-Thru,Spicy Chicken Sandwich,Add Jalapenos,1,5.41,0.0,0.49,6.3,Card
121379,402,2025-06-07 19:20:51,2025-06-07,Dinner,Drive-Thru,Spicy Chicken Sandwich,,1,6.34,0.0,0.44,6.78,Card
121380,103,2025-05-09 13:21:15,2025-05-09,Lunch,Drive-Thru,Double Cheeseburger,,1,6.02,0.0,0.36,6.38,Card
121381,103,2025-08-02 12:48:13,2025-08-02,Lunch,Dine-In,Double Cheeseburger Combo,,1,9.75,0.0,0.71,10.46,Card
121382,201,2025-08-07 06:38:27,2025-08-07,Breakfast,Takeout,Coffee,Sugar-Free Syrup,1,2.32,0.0,0.18,2.8,MobilePay
121383,103,2025-06-25 19:37:11,2025-06-25,Dinner,Drive-Thru,Chicken Sandwich,No Pickles,1,5.17,0.0,0.41,5.58,Card
121384,101,2025-05-02 13:00:11,2025-05-02,Lunch,Dine-In,Spicy Chicken Combo,,1,9.66,0.0,0.7,10.36,Card
121385,101,2025-07-17 17:37:41,2025-07-17,Afternoon,Takeout,Chicken Nuggets (10pc),,1,5.09,0.0,0.38,5.47,Card
121386,101,2025-05-27 19:14:00,2025-05-27,Dinner,Dine-In,Spicy Chicken Combo,,1,9.94,0.0,0.84,10.78,MobilePay
121387,301,2025-06-14 13:53:15,2025-06-14,Lunch,Takeout,Double Cheeseburger,,1,6.39,0.0,0.42,6.81,Cash
121388,401,2025-06-26 12:42:30,2025-06-26,Lunch,Delivery,Cheeseburger,,1,4.5,0.0,0.36,4.86,MobilePay
121389,103,2025-08-01 10:07:25,2025-08-01,Breakfast,Takeout,Soft Drink (Small),,1,1.48,0.0,0.13,1.61,Cash
121390,301,2025-07-31 15:24:52,2025-07-31,Afternoon,Takeout,Milkshake,Sugar-Free Syrup,2,4.14,1.33,0.53,8.08,Cash
121391,301,2025-07-09 19:55:15,2025-07-09,Dinner,Delivery,Chicken Sandwich,Spicy,1,5.14,0.0,0.44,5.58,Card
121392,202,2025-05-17 09:12:51,2025-05-17,Breakfast,Drive-Thru,Breakfast Burrito,,2,4.24,0.0,0.76,11.64,Card
121393,301,2025-06-16 08:18:11,2025-06-16,Breakfast,Takeout,Latte,Extra Ice,1,3.27,0.0,0.23,3.5,MobilePay
121394,402,2025-06-24 01:20:59,2025-06-24,Late Night,Drive-Thru,Milkshake,,1,3.87,0.0,0.33,4.2,Cash
121395,102,2025-06-18 10:08:20,2025-06-18,Breakfast,Dine-In,Egg Muffin,,1,3.29,0.0,0.29,4.78,Card
121396,401,2025-07-18 19:47:20,2025-07-18,Dinner,Delivery,Chicken Sandwich Combo,,1,8.32,0.0,0.58,8.9,Card
121397,101,2025-05-01 10:18:57,2025-05-01,Morning,Takeout,Brownie,Cinnamon,1,1.76,0.0,0.14,2.0,Cash
121398,301,2025-06-04 07:44:41,2025-06-04,Breakfast,Dine-In,Hash Browns,No Cheese,1,2.13,0.0,0.15,2.28,Card
121399,501,2025-07-06 16:04:45,2025-07-06,Afternoon,,Bottled Water,Sugar-Free Syrup,1,1.39,0.0,0.12,1.81,Card
121400,102,2025-04-18 23:01:52,2025-04-18,Late Night,Drive-Thru,Bottled Water,Extra Ice,1,1.35,0.0,0.11,1.46,Card
121401,201,2025-06-13 14:01:50,2025-06-13,Lunch,Takeout,Spicy Chicken Combo,,1,9.56,0.0,0.62,10.18,MobilePay
121402,202,2025-04-19 19:01:35,2025-04-19,Dinner,Drive-Thru,Spicy Chicken Sandwich,No Pickles,1,6.09,0.0,0.46,6.55,MobilePay
121403,101,2025-04-18 18:04:06,2025-04-18,Dinner,Drive-Thru,Double Cheeseburger,,2,6.04,0.0,0.72,12.8,Card
121404,101,2025-05-20 11:03:18,2025-05-20,Lunch,Dine-In,Spicy Chicken Sandwich,Add Jalapenos,1,6.02,0.0,0.51,6.93,Card
121405,202,2025-06-25 11:12:02,2025-06-25,Lunch,Delivery,Chicken Nuggets (10pc),,1,4.74,0.0,0.31,5.05,Card
121406,501,2025-04-18 08:50:58,2025-04-18,Breakfast,Drive-Thru,Pancake Platter,,1,4.52,0.0,0.29,4.81,Card
121407,401,2025-05-29 09:30:52,2025-05-29,Breakfast,Drive-Thru,Breakfast Burrito,No Cheese,1,4.12,0.0,0.27,4.39,Card
121408,403,2025-07-16 11:22:41,2025-07-16,Morning,Takeout,Bottled Water,Light Ice,1,1.41,0.0,0.1,1.51,Cash
121409,103,2025-05-17 12:06:29,2025-05-17,Lunch,,Spicy Chicken Sandwich,,1,5.54,0.0,0.42,5.96,Cash
121410,201,2025-05-01 09:21:13,2025-05-01,Breakfast,Dine-In,Egg Muffin,Cinnamon,1,3.57,0.0,0.27,3.94,MobilePay
121411,301,2025-06-04 07:19:27,2025-06-04,Breakfast,Dine-In,Coffee,Light Ice,2,2.0,0.8,0.22,3.42,Card
121412,103,2025-04-30 01:30:29,2025-04-30,Late Night,,Cheeseburger,,1,4.64,0.0,0.32,4.96,GiftCard
121413,501,2025-06-14 05:09:04,2025-06-14,Breakfast,Dine-In,Latte,,1,3.78,0.0,0.27,4.05,Card
121414,402,2025-07-28 01:59:07,2025-07-28,Late Night,Drive-Thru,French Fries,Extra Sauce,1,2.46,0.0,0.24,2.95,Card
121415,201,2025-05-02 11:01:01,2025-05-02,Morning,Takeout,Coffee,Extra Ice,2,2.08,0.0,0.35,4.51,Card
121416,103,2025-07-29 09:04:48,2025-07-29,Breakfast,Takeout,Coffee,Extra Ice,1,1.9,0.0,0.14,2.04,GiftCard
121417,102,2025-06-28 18:47:44,2025-06-28,Dinner,Dine-In,Spicy Chicken Combo,,1,9.42,0.47,0.63,9.58,Card
121418,301,2025-04-21 17:58:54,2025-04-21,Afternoon,Dine-In,Soft Drink (Medium),Extra Ice,1,1.87,0.19,0.11,1.79,Card
121419,403,2025-05-20 21:54:18,2025-05-20,Dinner,Delivery,Chicken Sandwich,Extra Cheese,2,5.58,0.0,0.85,13.01,Card
121420,401,2025-07-07 12:46:31,2025-07-07,Lunch,Delivery,Cheeseburger,,2,4.67,0.0,0.65,9.99,Card
121421,101,2025-05-26 11:35:49,2025-05-26,Lunch,Dine-In,Double Cheeseburger,,1,6.19,0.0,0.37,6.56,Card
121422,201,2025-05-10 12:51:00,2025-05-10,Lunch,Dine-In,Spicy Chicken Combo,,1,9.11,,0.66,9.77,Card
121423,403,2025-07-18 23:21:44,2025-07-18,Late Night,Drive-Thru,French Fries,Small Size,1,2.4,0.21,0.11,2.0,Card
121424,401,2025-06-02 11:32:50,2025-06-02,Lunch,Drive-Thru,Double Cheeseburger,,1,5.3,0.0,0.4,5.7,Card
121425,301,2025-07-12 18:53:55,2025-07-12,Dinner,Drive-Thru,Veggie Burger,Add Bacon,1,4.55,0.0,0.33,5.88,Card
121426,202,2025-07-28 22:47:19,2025-07-28,Late Night,Takeout,Chicken Sandwich,No Sauce,1,6.14,0.0,0.4,6.54,Card
121427,402,2025-04-17 12:42:33,2025-04-17,Lunch,Takeout,Veggie Burger,,1,4.85,0.0,0.39,5.24,GiftCard
121428,402,2025-07-18 19:11:27,2025-07-18,Dinner,Takeout,Double Cheeseburger Combo,,1,9.88,0.0,0.89,10.77,Card
121429,403,2025-05-24 18:29:18,2025-05-24,Dinner,Delivery,Spicy Chicken Sandwich,No Onions,1,5.53,0.0,0.5,6.03,Card
121430,101,2025-07-16 13:47:34,2025-07-16,Lunch,Dine-In,Cheeseburger,,2,4.59,0.0,0.83,10.01,Card
121431,501,2025-04-26 06:37:55,2025-04-26,Breakfast,Takeout,Coffee,Sugar-Free Syrup,1,2.05,0.0,0.18,2.53,Card
121432,501,2025-07-06 10:33:28,2025-07-06,Morning,Takeout,Latte,No Ice,1,3.46,0.0,0.24,3.7,
121433,101,2025-06-06 08:53:40,2025-06-06,Breakfast,Dine-In,Breakfast Burrito,Cinnamon,1,3.59,0.0,0.26,3.95,Card
121434,102,2025-08-07 16:10:56,2025-08-07,Afternoon,Dine-In,Soft Drink (Medium),,3,1.73,0.0,0.36,5.55,MobilePay
121435,402,2025-06-10 13:01:44,2025-06-10,Lunch,Drive-Thru,Double Cheeseburger Combo,,1,10.13,0.0,0.86,10.99,Card
121436,402,2025-05-09 11:34:57,2025-05-09,Morning,Takeout,Hash Browns,,1,1.84,0.0,0.12,1.96,Card
121437,401,2025-04-20 12:42:47,2025-04-20,Lunch,Drive-Thru,Double Cheeseburger Combo,,2,10.79,0.0,1.73,23.31,Card
121438,201,2025-06-20 13:33:20,2025-06-20,Lunch,Dine-In,Spicy Chicken Combo,,1,9.54,0.0,0.91,10.45,Card
121439,501,2025-05-17 17:16:19,2025-05-17,Afternoon,Dine-In,Onion Rings,No Sauce,2,3.35,0.34,0.48,6.84,GiftCard
121440,202,2025-07-19 11:03:29,2025-07-19,Lunch,Dine-In,Iced Tea,Light Ice,1,1.98,0.0,0.18,2.16,Card
121441,202,2025-04-13 16:42:40,2025-04-13,Afternoon,,Iced Tea,,1,2.05,0.0,0.16,2.21,Card
121442,301,2025-07-17 09:06:19,2025-07-17,Breakfast,Dine-In,Egg Muffin,Sausage Patty,1,3.29,0.0,0.33,4.82,Card
121443,102,2025-05-09 18:07:09,2025-05-09,Dinner,Dine-In,Cheeseburger,,1,4.06,0.0,0.37,4.43,Card
121444,301,2025-08-03 09:23:31,2025-08-03,Breakfast,Dine-In,Coffee,Extra Ice,1,1.97,0.39,0.09,1.67,Card
121445,102,2025-04-16 13:22:53,2025-04-16,Lunch,Takeout,Chicken Sandwich,No Pickles,2,5.15,0.0,0.93,11.23,Cash
121446,401,2025-04-24 06:54:05,2025-04-24,Breakfast,Drive-Thru,Sausage Biscuit,,1,2.91,0.0,0.19,3.1,Cash
121447,402,2025-08-08 11:27:36,2025-08-08,Lunch,Dine-In,Cheeseburger Combo,,2,8.78,0.0,1.4,18.96,Cash
121448,301,2025-04-26 19:58:52,2025-04-26,Dinner,Dine-In,Spicy Chicken Combo,,1,9.91,0.99,0.65,9.57,Cash
121449,101,2025-06-26 11:42:18,2025-06-26,Lunch,Delivery,Veggie Burger,,1,5.25,0.55,0.47,5.42,Card
121450,301,2025-06-11 12:38:39,2025-06-11,Lunch,Dine-In,Spicy Chicken Sandwich,,1,5.76,0.0,0.37,6.13,Cash
121451,301,2025-04-30 10:56:02,2025-04-30,Morning,Delivery,Hash Browns,,1,2.23,0.0,0.19,2.52,MobilePay
121452,501,2025-04-16 07:51:04,2025-04-16,Breakfast,Drive-Thru,Egg Muffin,,1,3.3,0.0,0.21,3.51,Card
121453,102,2025-07-09 16:36:57,2025-07-09,Afternoon,Dine-In,French Fries,Extra Sauce,1,3.38,0.36,0.31,3.58,Card
121454,501,2025-07-30 20:55:12,2025-07-30,Dinner,Dine-In,Cheeseburger,,1,4.68,0.0,0.4,5.08,Card
121455,201,2025-07-01 20:56:03,2025-07-01,Dinner,Dine-In,Cheeseburger Combo,,1,7.61,0.0,0.46,8.07,Card
121456,402,2025-07-02 17:04:34,2025-07-02,Afternoon,Delivery,Side Salad,,1,3.0,0.3,0.26,2.96,Card
121457,201,2025-06-22 10:06:34,2025-06-22,Morning,Takeout,Coffee,,1,1.97,0.0,0.19,2.86,Card
121458,401,2025-05-09 14:14:26,2025-05-09,Lunch,Drive-Thru,Chicken Sandwich Combo,Extra Cheese,1,9.63,0.0,0.73,10.86,Card
121459,402,2025-07-17 11:02:01,2025-07-17,Lunch,Takeout,Spicy Chicken Combo,,1,9.63,0.0,0.58,10.21,Card
121460,403,2025-06-29 18:11:13,2025-06-29,Dinner,Takeout,Double Cheeseburger,,1,5.68,0.0,0.43,6.11,Cash
121461,103,2025-06-26 16:24:52,2025-06-26,Afternoon,Dine-In,Onion Rings,,1,2.79,0.0,0.18,2.97,Card
121462,201,2025-06-19 15:08:47,2025-06-19,Afternoon,Takeout,Ice Cream Cone,Caramel Topping,2,1.62,0.0,0.38,4.62,MobilePay
121463,202,2025-08-04 19:46:08,2025-08-04,Dinner,Dine-In,Spicy Chicken Combo,,1,8.86,0.0,0.66,9.52,Cash
121464,201,2025-05-14 05:04:51,2025-05-14,Breakfast,Takeout,Coffee,,1,1.77,0.0,0.13,1.9,Cash
121465,401,2025-08-06 11:24:20,2025-08-06,Morning,Takeout,Bottled Water,Sugar-Free Syrup,2,1.49,0.0,,3.92,GiftCard
121466,201,2025-07-11 11:48:22,2025-07-11,Lunch,Takeout,Soft Drink (Medium),Almond Milk,4,1.88,0.0,0.72,11.04,Card
121467,202,2025-05-06 10:09:37,2025-05-06,Breakfast,Dine-In,Egg Muffin,,1,3.34,0.0,0.27,4.81,Card
121468,101,2025-06-09 20:43:28,2025-06-09,Dinner,Takeout,Double Cheeseburger Combo,,1,9.39,0.0,0.7,10.09,Cash
121469,103,2025-07-25 05:17:34,2025-07-25,Breakfast,Drive-Thru,Apple Pie,Cinnamon,1,1.65,0.0,,1.86,Cash
121470,301,2025-07-09 11:26:12,2025-07-09,Lunch,Drive-Thru,Cheeseburger Combo,,2,9.09,0.0,1.27,19.45,Card
121471,201,2025-05-30 11:05:36,2025-05-30,Lunch,Drive-Thru,French Fries,Large Size,1,2.47,0.0,0.21,3.28,Card
121472,401,2025-06-26 23:50:43,2025-06-26,Late Night,Drive-Thru,Chicken Sandwich,,1,5.34,0.0,0.46,6.8,Card
121473,101,2025-05-24 11:15:30,2025-05-24,Lunch,Delivery,Double Cheeseburger Combo,,1,10.0,0.0,0.8,10.8,Card
121474,501,2025-04-25 11:09:30,2025-04-25,Lunch,Drive-Thru,Chicken Sandwich,,2,5.1,0.0,0.82,11.02,GiftCard
121475,301,2025-04-19 11:40:47,2025-04-19,Lunch,Drive-Thru,French Fries,Extra Sauce,2,2.82,0.0,0.4,6.54,MobilePay
121476,403,2025-05-28 13:22:16,2025-05-28,Lunch,Dine-In,Double Cheeseburger Combo,,1,9.93,0.0,,,Card
121477,301,2025-05-22 18:41:37,2025-05-22,Dinner,Takeout,Veggie Burger,Add Jalapenos,1,5.39,0.0,0.35,6.14,Cash
121478,402,2025-04-17 15:21:41,2025-04-17,Afternoon,Drive-Thru,Onion Rings,Large Size,2,2.89,0.0,0.63,7.61,MobilePay
121479,201,2025-08-08 19:19:08,2025-08-08,Dinner,Delivery,Spicy Chicken Combo,,1,9.07,0.0,0.66,9.73,Card
121480,401,2025-04-16 11:06:57,2025-04-16,Lunch,Takeout,Spicy Chicken Sandwich,,1,5.92,0.0,0.44,6.36,Cash
121481,301,2025-05-25 07:28:26,2025-05-25,Breakfast,Takeout,Egg Muffin,Cinnamon,1,3.15,0.0,0.28,3.53,
121482,301,2025-06-01 10:57:12,2025-06-01,Morning,Takeout,Side Salad,,2,3.21,0.0,0.39,6.81,Card
121483,102,2025-07-15 07:24:20,2025-07-15,Breakfast,Drive-Thru,Breakfast Burrito,Extra Egg,1,3.64,0.0,0.42,5.06,Card
121484,103,2025-05-29 20:14:14,2025-05-29,Dinner,Takeout,Spicy Chicken Sandwich,Add Jalapenos,1,5.73,0.0,0.37,6.5,Card
121485,103,2025-06-22 14:43:11,2025-06-22,Lunch,Takeout,Cheeseburger Combo,,1,8.96,0.0,0.65,9.61,Card
121486,403,2025-04-16 13:46:02,2025-04-16,Lunch,Takeout,Veggie Burger,,1,4.74,0.0,0.33,5.07,Cash
121487,202,2025-04-26 10:36:55,2025-04-26,Morning,Takeout,Brownie,Cinnamon,1,1.66,0.0,0.13,1.89,GiftCard
121488,401,2025-05-24 21:18:20,2025-05-24,Dinner,Dine-In,Double Cheeseburger Combo,,1,9.23,0.0,,,Cash
121489,103,2025-06-12 12:59:17,2025-06-12,Lunch,Drive-Thru,Chicken Sandwich Combo,Extra Sauce,1,9.62,,0.89,10.76,Cash
121490,402,2025-04-22 18:55:55,2025-04-22,Dinner,Drive-Thru,Cheeseburger,,1,4.31,0.0,0.28,4.59,Card
121491,402,2025-06-20 08:53:22,2025-06-20,Breakfast,Takeout,Egg Muffin,,1,3.88,0.0,0.23,4.11,Cash
121492,103,2025-05-13 10:23:39,2025-05-13,Morning,Drive-Thru,Soft Drink (Medium),,2,1.69,0.0,0.25,3.63,GiftCard
121493,501,2025-07-11 21:21:19,2025-07-11,Dinner,Dine-In,Spicy Chicken Combo,,1,9.38,0.0,0.61,9.99,MobilePay
121494,102,2025-08-05 12:21:03,2025-08-05,Lunch,Drive-Thru,Chicken Sandwich,,1,5.96,0.0,0.42,6.38,Cash
121495,401,2025-07-09 20:36:15,2025-07-09,Dinner,Drive-Thru,Chicken Sandwich Combo,,1,9.99,0.0,0.8,10.79,Card
121496,103,2025-05-28 14:38:21,2025-05-28,Lunch,Dine-In,Chicken Sandwich Combo,,1,10.02,0.0,0.8,10.82,MobilePay
121497,402,2025-07-13 08:20:26,2025-07-13,Breakfast,Dine-In,Coffee,,1,2.13,0.0,0.16,2.29,MobilePay
121498,102,2025-05-15 12:12:14,2025-05-15,Lunch,Takeout,Cheeseburger,,1,4.83,0.48,0.28,4.63,Cash
121499,103,2025-04-18 15:24:15,2025-04-18,Afternoon,Drive-Thru,French Fries,,1,2.81,0.0,0.25,3.06,Card
